Event.Id,Investigation.Type,Accident.Number,Event.Date,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Event.Year,Make.Model,Commercial,Fatal
20180222X63908,Accident,GAA18CA136,2018-02-17,United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 180,No,0
20180218X81015,Accident,CEN18FA101,2018-02-18,United States,Fatal,Destroyed,Airplane,Socata,TBM 700,No,Personal,2.0,0.0,0.0,0.0,IMC,2018,Socata TBM 700,No,1
20180228X13242,Accident,GAA18CA144,2018-02-18,United States,Non-Fatal,Substantial,Airplane,Piper,PA 22,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Piper PA 22,No,0
20180220X11813,Accident,WPR18FA091,2018-02-19,United States,Fatal,Destroyed,Airplane,Piper,PA34,No,Personal,1.0,0.0,0.0,0.0,VMC,2018,Piper PA34,No,1
20180220X63235,Accident,GAA18CA174,2018-02-20,United States,Non-Fatal,Substantial,Airplane,Cessna,P210,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cessna P210,No,0
20180221X04610,Accident,WPR18FA093,2018-02-21,United States,Fatal,Substantial,Airplane,Cirrus,SR22T,No,Personal,1.0,0.0,0.0,0.0,VMC,2018,Cirrus SR22T,No,1
20180221X43129,Accident,WPR18LA094,2018-02-21,United States,Non-Fatal,Substantial,Airplane,Soko,GALEB G 2,No,Personal,0.0,0.0,1.0,0.0,VMC,2018,Soko GALEB G 2,No,0
20180221X93251,Accident,ERA18FA084,2018-02-21,United States,Fatal,Destroyed,Airplane,Piper,PA28,No,Personal,1.0,0.0,0.0,0.0,VMC,2018,Piper PA28,No,1
20180223X23016,Accident,WPR18FA095,2018-02-22,United States,Fatal,Destroyed,Airplane,Piper,PA32R,No,Personal,4.0,0.0,0.0,0.0,Unk,2018,Piper PA32R,No,1
20180314X54611,Accident,GAA18CA198,2018-02-22,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Instructional,0.0,0.0,0.0,5.0,VMC,2018,Cessna 172,No,0
20180222X31345,Accident,CEN18FA107,2018-02-23,United States,Fatal,Destroyed,Airplane,Cessna,441,No,Business,3.0,0.0,0.0,0.0,IMC,2018,Cessna 441,No,1
20180223X04505,Accident,CEN18FA108,2018-02-23,United States,Fatal,Destroyed,Airplane,Beech,58,No,Personal,2.0,0.0,0.0,0.0,VMC,2018,Beech 58,No,1
20180223X55649,Accident,ERA18LA086,2018-02-23,United States,Non-Fatal,Substantial,Airplane,Stearman,B75,No,Personal,0.0,1.0,0.0,1.0,VMC,2018,Stearman B75,No,0
20180226X33831,Accident,GAA18CA141,2018-02-23,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Instructional,0.0,0.0,0.0,2.0,VMC,2018,Cessna 172,No,0
20180226X10119,Accident,ERA18LA087,2018-02-24,United States,Non-Fatal,Substantial,Airplane,Aero commander,CALLAIR A 9,No,Glider Tow,0.0,1.0,0.0,0.0,VMC,2018,Aero commander CALLAIR A 9,No,0
20180228X30813,Accident,DCA18CA102,2018-02-24,United States,Non-Fatal,,Airplane,Airbus,A330 323,No,,0.0,2.0,1.0,295.0,VMC,2018,Airbus A330 323,Yes,0
20180226X01845,Accident,GAA18CA142,2018-02-25,United States,Non-Fatal,Substantial,Airplane,Costruzioni aeronautiche tecna,ASTORE,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Costruzioni aeronautiche tecna ASTORE,No,0
20180309X24419,Accident,GAA18CA154,2018-02-25,United States,Non-Fatal,Substantial,Airplane,Cessna,207,No,Positioning,0.0,0.0,0.0,2.0,VMC,2018,Cessna 207,No,0
20180226X95618,Accident,ERA18FA088,2018-02-26,United States,Fatal,Substantial,Airplane,Air tractor,AT-802,No,Aerial Application,1.0,0.0,0.0,0.0,VMC,2018,Air tractor AT-802,No,1
20180301X65123,Accident,CEN18LA112,2018-02-26,United States,Non-Fatal,Substantial,Airplane,Piper,PA 28,No,,0.0,0.0,0.0,5.0,VMC,2018,Piper PA 28,No,0
20180227X14047,Accident,ERA18FA092,2018-02-28,United States,Fatal,Substantial,Airplane,Quest,KODIAC 100,No,Personal,2.0,0.0,0.0,0.0,VMC,2018,Quest KODIAC 100,No,1
20180301X55111,Accident,GAA18CA145,2018-02-28,United States,Non-Fatal,Substantial,Airplane,Piper,PA28R,No,Instructional,0.0,0.0,0.0,2.0,VMC,2018,Piper PA28R,No,0
20180301X55946,Accident,GAA18CA146,2018-02-28,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Personal,0.0,1.0,0.0,0.0,VMC,2018,Cessna 172,No,0
20180304X41553,Accident,ERA18LA094,2018-03-01,United States,Fatal,Destroyed,Airplane,Cessna,172,No,Personal,2.0,0.0,0.0,0.0,VMC,2018,Cessna 172,No,1
20180305X14504,Accident,CEN18LA114,2018-03-01,United States,Non-Fatal,Substantial,Airplane,Beech,77,No,Personal,0.0,1.0,0.0,0.0,VMC,2018,Beech 77,No,0
20180307X84146,Accident,GAA18CA149,2018-03-01,United States,Non-Fatal,Substantial,Airplane,Beech,B,No,Ferry,0.0,1.0,0.0,0.0,VMC,2018,Beech B,No,0
20180314X02704,Accident,ERA18LA102,2018-03-01,United States,Non-Fatal,Substantial,Airplane,Piper,PA 32-300,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Piper PA 32-300,No,0
20180304X40258,Accident,GAA18CA204,2018-03-02,United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,Instructional,0.0,0.0,0.0,1.0,VMC,2018,Piper PA28,No,0
20180305X05731,Accident,CEN18LA113,2018-03-02,United States,Non-Fatal,Substantial,Airplane,Aero commander,100-180,No,Personal,0.0,1.0,0.0,0.0,VMC,2018,Aero commander 100-180,No,0
20180304X20724,Accident,WPR18LA098,2018-03-04,United States,Non-Fatal,Substantial,Airplane,Raytheon,A36,No,Personal,0.0,0.0,1.0,0.0,VMC,2018,Raytheon A36,No,0
20180305X54709,Accident,GAA18CA184,2018-03-04,United States,Non-Fatal,Substantial,Airplane,Piper,PA32,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Piper PA32,No,0
20180306X14210,Accident,ERA18LA096,2018-03-06,United States,Non-Fatal,Substantial,Airplane,Piper,PA 28,No,Instructional,0.0,0.0,2.0,0.0,VMC,2018,Piper PA 28,No,0
20180307X11433,Accident,WPR18LA101,2018-03-07,United States,Non-Fatal,Substantial,Airplane,Piper,PA28R,No,Instructional,0.0,0.0,0.0,2.0,VMC,2018,Piper PA28R,No,0
20180307X51506,Accident,GAA18CA150,2018-03-07,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Instructional,0.0,0.0,0.0,1.0,VMC,2018,Cessna 172,No,0
20180307X83504,Accident,ERA18LA098,2018-03-07,United States,Non-Fatal,Substantial,Airplane,Cirrus,SR20,No,Personal,0.0,2.0,0.0,0.0,IMC,2018,Cirrus SR20,No,0
20180308X83126,Accident,GAA18CA151,2018-03-07,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Instructional,0.0,0.0,0.0,1.0,VMC,2018,Cessna 172,No,0
20180312X54701,Accident,GAA18CA160,2018-03-07,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 172,No,0
20180518X22850,Accident,CEN18LA177,2018-03-07,United States,Non-Fatal,Substantial,Airplane,Cessna,150M,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 150M,No,0
20180308X30039,Accident,CEN18FA116,2018-03-08,United States,Fatal,Destroyed,Airplane,Piper,PA 31P,No,Personal,2.0,0.0,0.0,0.0,VMC,2018,Piper PA 31P,No,1
20180309X23911,Accident,GAA18CA153,2018-03-08,United States,Non-Fatal,Substantial,Airplane,American champion aircraft,8GCBC,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,American champion aircraft 8GCBC,No,0
20180309X21441,Accident,GAA18CA152,2018-03-09,United States,Non-Fatal,Substantial,Airplane,Piper,PA 32R,No,Personal,0.0,1.0,0.0,0.0,VMC,2018,Piper PA 32R,No,0
20180309X63941,Accident,GAA18CA164,2018-03-09,United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cessna 180,No,0
20180321X34223,Accident,GAA18CA171,2018-03-09,United States,Non-Fatal,Substantial,Airplane,Beech,76,No,Instructional,0.0,0.0,0.0,2.0,VMC,2018,Beech 76,No,0
20180310X50041,Accident,GAA18CA165,2018-03-10,United States,Non-Fatal,Substantial,Airplane,Bellanca,1413,No,Personal,0.0,0.0,0.0,3.0,VMC,2018,Bellanca 1413,No,0
20180310X75917,Accident,GAA18CA181,2018-03-10,United States,Non-Fatal,Substantial,Airplane,Piper,PA22,No,Instructional,0.0,0.0,0.0,1.0,VMC,2018,Piper PA22,No,0
20180312X34739,Accident,GAA18CA155,2018-03-10,United States,Non-Fatal,Substantial,Airplane,Learjet,31,No,Business,0.0,0.0,0.0,9.0,VMC,2018,Learjet 31,No,0
20180312X51243,Accident,CEN18LA119,2018-03-10,United States,Non-Fatal,Substantial,Airplane,Czech sport aircraft as,PIPER SPORT,No,Instructional,0.0,0.0,2.0,0.0,VMC,2018,Czech sport aircraft as PIPER SPORT,No,0
20180310X13022,Accident,WPR18LA105,2018-03-11,United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-180,No,Personal,0.0,0.0,0.0,3.0,VMC,2018,Piper PA 28-180,No,0
20180312X03110,Accident,WPR18FA104,2018-03-11,United States,Fatal,Destroyed,Airplane,Piper,PA 18-150,No,Personal,1.0,0.0,0.0,0.0,VMC,2018,Piper PA 18-150,No,1
20180312X43551,Accident,GAA18CA156,2018-03-11,United States,Non-Fatal,Substantial,Airplane,Stinson,108,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Stinson 108,No,0
20180315X11751,Accident,GAA18CA163,2018-03-11,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 172,No,0
20180312X50933,Accident,GAA18CA157,2018-03-12,United States,Non-Fatal,Substantial,Airplane,Cessna,182,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cessna 182,No,0
20180312X85545,Accident,GAA18CA161,2018-03-12,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cessna 172,No,0
20180319X40055,Accident,GAA18CA166,2018-03-12,United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 140,No,0
20180324X71157,Accident,GAA18CA177,2018-03-12,United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cessna 152,No,0
20180313X71359,Accident,ERA18LA101,2018-03-13,United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Piper PA28,No,0
20180313X71951,Accident,GAA18CA162,2018-03-13,United States,Non-Fatal,Substantial,Airplane,Aeropro cz,EUROFOX LSA,No,Personal,0.0,1.0,0.0,1.0,VMC,2018,Aeropro cz EUROFOX LSA,No,0
20180313X72120,Accident,ERA18LA103,2018-03-13,United States,Non-Fatal,Substantial,Airplane,Cessna,T210,No,Flight Test,0.0,0.0,0.0,2.0,VMC,2018,Cessna T210,No,0
20180314X45449,Accident,GAA18CA197,2018-03-14,United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Piper PA28,No,0
20180315X43344,Accident,ERA18LA107,2018-03-15,United States,Non-Fatal,Substantial,Airplane,Cessna,177,No,Personal,0.0,1.0,0.0,2.0,VMC,2018,Cessna 177,No,0
20180316X23843,Accident,ERA18LA109,2018-03-16,United States,Non-Fatal,Substantial,Airplane,Cirrus,SR20,No,Instructional,0.0,0.0,0.0,3.0,VMC,2018,Cirrus SR20,No,0
20180316X61620,Accident,GAA18CA169,2018-03-16,United States,Non-Fatal,Substantial,Airplane,Cubcrafters,CC11-160,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cubcrafters CC11-160,No,0
20180316X61709,Accident,ERA18LA111,2018-03-16,United States,Non-Fatal,Substantial,Airplane,Cessna,210,No,Aerial Observation,0.0,0.0,0.0,1.0,VMC,2018,Cessna 210,No,0
20180319X41043,Accident,GAA18CA167,2018-03-16,United States,Non-Fatal,Substantial,Airplane,Beech,C99,No,,0.0,0.0,0.0,2.0,VMC,2018,Beech C99,No,0
20180318X34350,Accident,WPR18LA107,2018-03-18,United States,Non-Fatal,Substantial,Airplane,Cubcrafters,CC11-160,No,Personal,0.0,0.0,1.0,0.0,VMC,2018,Cubcrafters CC11-160,No,0
20180319X61043,Accident,GAA18CA176,2018-03-18,United States,Non-Fatal,Substantial,Airplane,American champion aircraft,7GCBC,No,Instructional,0.0,0.0,0.0,2.0,VMC,2018,American champion aircraft 7GCBC,No,0
20180320X50334,Accident,GAA18CA170,2018-03-19,United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,Personal,0.0,0.0,0.0,1.0,VMC,2018,Cessna 172,No,0
20180322X20406,Accident,GAA18CA173,2018-03-20,United States,Non-Fatal,Substantial,Airplane,Cessna,182,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 182,No,0
20180322X14941,Accident,CEN18LA125,2018-03-21,United States,Non-Fatal,Substantial,Airplane,Cubcrafters,PA18 150,No,Personal,0.0,1.0,0.0,1.0,VMC,2018,Cubcrafters PA18 150,No,0
20180322X42204,Accident,ERA18LA112,2018-03-21,United States,Non-Fatal,,Airplane,Gulfstream,G V,No,Business,0.0,2.0,1.0,5.0,IMC,2018,Gulfstream G V,No,0
20180322X70555,Accident,ANC18LA027,2018-03-21,United States,Non-Fatal,Substantial,Airplane,Dehavilland,DHC 6 TWIN OTTER,No,,0.0,0.0,0.0,5.0,VMC,2018,Dehavilland DHC 6 TWIN OTTER,No,0
20180402X10600,Accident,GAA18CA195,2018-03-21,United States,Non-Fatal,Substantial,Airplane,Piper,PA24,No,Instructional,0.0,0.0,0.0,2.0,VMC,2018,Piper PA24,No,0
20180327X15528,Accident,CEN18LA128,2018-03-22,United States,Non-Fatal,Substantial,Airplane,Cessna,310R,No,Personal,0.0,0.0,0.0,2.0,VMC,2018,Cessna 310R,No,0
